Animal Number;Date;Incomplete;Incomplete Milkings;Kickoff LF;Kickoff LR;Kickoff RF;Kickoff RR;Incomplete Milkings;OCC(*1000 cells/ml);Peak Flow LF;Peak Flow LR;Peak Flow RF;Peak Flow RR;Yield LF;Yield LR;Yield RF;Yield RR;Yield/Hour;Yield/Hour LF;Yield/Hour LR;Yield/Hour RF;Yield/Hour RR;Avg. Milking Duration;Avg. Milking Interval;Days In Milk;Milk Duration (mm:ss);Lactation Number;Position;Teats Not Found;Begin Time;End Time;Mean Flow LF;Mean Flow LR;Mean Flow RF;Mean Flow RR
1237;11/12/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;;2.70;2.16;1.98;1.50;3.36;3.62;2.77;4.70;1.55;0.36;0.39;0.30;0.50;06:31;09:13:27;306;06:31;2;0;;11/12/2023 11:26 PM;11:32 PM;1.62;1.44;1.38;1.08
1323;11/12/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;;1.68;1.68;;1.74;3.26;3.84;;3.75;1.55;0.47;0.55;0.00;0.54;05:10;06:53:54;60;05:10;2;0;;11/12/2023 11:26 PM;11:31 PM;1.20;1.26;;1.26
1061;11/12/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;25;1.80;;2.10;1.80;5.00;;5.32;6.90;1.71;0.50;0.00;0.53;0.69;07:09;09:56:17;279;07:09;3;0;;11/12/2023 11:23 PM;11:31 PM;1.20;;1.56;1.26
1089;11/12/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;8;1.74;1.74;2.10;1.74;4.47;5.24;4.80;5.52;2.32;0.52;0.61;0.55;0.64;06:40;08:31:32;196;06:40;3;0;;11/12/2023 11:24 PM;11:31 PM;1.32;1.32;1.56;1.32
1372;11/12/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;;1.38;1.68;1.44;2.04;2.46;2.95;2.67;2.75;1.60;0.36;0.43;0.39;0.41;05:19;06:41:19;290;05:19;1;0;;11/12/2023 11:19 PM;11:25 PM;0.90;1.14;1.02;1.44
1423;11/12/2023;;0;Unchecked;Checked;Unchecked;Unchecked;0;;1.98;2.16;1.80;2.04;2.82;2.94;2.77;3.06;1.39;0.34;0.35;0.33;0.37;06:46;08:12:18;190;06:46;1;0;;11/12/2023 11:18 PM;11:24 PM;1.44;1.26;1.26;1.26
1276;11/12/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;40;1.44;1.26;1.62;1.62;3.51;4.18;3.45;4.70;2.38;0.53;0.63;0.52;0.71;07:23;06:32:18;112;07:23;2;0;;11/12/2023 11:16 PM;11:23 PM;1.02;0.84;0.96;1.20
1283;11/12/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;34;2.16;2.04;1.98;2.10;2.24;2.96;2.11;3.19;1.56;0.33;0.44;0.31;0.47;04:37;06:38:27;170;04:37;2;0;;11/12/2023 11:13 PM;11:18 PM;1.56;1.38;1.20;1.44
1371;11/12/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;;1.08;1.74;1.08;1.62;2.64;5.27;3.31;5.87;1.13;0.17;0.35;0.22;0.39;07:17;14:58:44;260;07:17;1;0;;11/12/2023 11:10 PM;11:17 PM;0.78;1.26;0.72;1.20
1442;11/12/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;;1.80;1.20;1.20;1.62;2.37;2.72;2.39;2.93;1.29;0.29;0.34;0.30;0.36;05:20;08:00:16;160;05:20;1;0;;11/12/2023 11:11 PM;11:16 PM;1.26;0.84;0.90;1.20
1142;11/12/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;97;1.68;;1.86;1.50;6.37;;6.40;5.75;1.97;0.68;0.00;0.68;0.61;07:38;09:17:19;78;07:38;3;0;;11/12/2023 11:07 PM;11:15 PM;1.14;;1.26;1.08
986;11/12/2023;;0;Unchecked;Checked;Unchecked;Unchecked;0;97;1.08;1.32;0.84;1.26;5.33;3.70;4.36;6.63;2.42;0.64;0.45;0.53;0.80;11:18;08:05:34;105;11:18;4;0;;11/12/2023 11:01 PM;11:13 PM;0.72;0.72;0.54;0.90
1430;11/12/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;;1.26;1.08;1.32;1.08;2.84;3.28;2.92;2.34;1.69;0.42;0.49;0.43;0.35;06:39;06:36:22;179;06:39;1;0;;11/12/2023 11:02 PM;11:08 PM;0.78;0.78;0.96;0.66
1328;11/12/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;;2.64;2.10;1.98;1.80;2.08;2.80;2.45;2.40;1.91;0.41;0.55;0.48;0.47;04:03;05:01:42;61;04:03;2;0;;11/12/2023 11:03 PM;11:07 PM;1.50;1.56;1.44;1.32
897;11/12/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;14;2.22;1.74;2.28;2.34;3.42;6.55;3.15;5.60;1.92;0.35;0.67;0.32;0.57;07:56;09:38:55;196;07:56;4;0;;11/12/2023 10:59 PM;11:06 PM;1.44;1.20;1.38;1.44
971;11/12/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;;1.38;2.28;1.98;1.92;1.61;3.30;1.70;3.33;2.38;0.38;0.79;0.41;0.80;04:20;04:06:32;65;04:20;4;0;;11/12/2023 10:57 PM;11:02 PM;0.96;1.56;1.26;1.38
1040;11/12/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;260;1.86;1.68;1.74;1.86;3.91;7.51;3.97;8.12;2.59;0.43;0.83;0.44;0.90;08:51;08:54:42;208;08:51;3;0;;11/12/2023 10:52 PM;11:01 PM;1.32;1.20;1.08;1.44
1437;11/12/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;;1.44;1.50;1.32;1.62;2.61;3.50;2.35;3.12;1.29;0.29;0.39;0.26;0.35;05:29;08:53:49;154;05:29;1;0;;11/12/2023 10:54 PM;11:00 PM;1.08;1.08;1.02;1.20
978;11/12/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;28;1.14;1.38;1.44;1.32;4.43;3.76;3.63;4.11;1.87;0.52;0.44;0.43;0.48;08:11;08:22:37;228;08:11;3;0;;11/12/2023 10:50 PM;10:58 PM;0.78;1.08;1.02;1.02
1419;11/12/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;;1.92;1.56;1.56;1.20;3.27;3.13;3.74;3.46;1.12;0.27;0.26;0.31;0.29;06:09;12:00:45;230;06:09;1;0;;11/12/2023 10:50 PM;10:57 PM;1.44;1.08;1.14;0.84
1315;11/12/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;;1.44;1.50;1.50;1.74;3.16;4.28;3.43;4.70;1.77;0.36;0.49;0.39;0.54;06:26;08:39:54;38;06:26;2;0;;11/12/2023 10:47 PM;10:54 PM;1.08;1.02;1.02;1.14
905;11/12/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;128;1.44;2.16;1.74;1.68;1.70;5.60;2.02;4.12;1.57;0.20;0.65;0.24;0.48;06:22;08:27:05;283;06:22;4;0;;11/12/2023 10:44 PM;10:51 PM;0.96;1.38;1.08;1.14
1425;11/12/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;;0.90;1.02;1.02;1.32;2.55;3.90;3.21;3.74;1.43;0.27;0.42;0.34;0.40;08:45;09:12:11;142;08:45;1;0;;11/12/2023 10:41 PM;10:50 PM;0.60;0.66;0.72;1.02
736;11/12/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;11;1.02;1.44;1.44;1.26;2.98;5.07;3.53;5.02;1.53;0.28;0.47;0.33;0.46;08:11;10:42:33;248;08:11;5;0;;11/12/2023 10:41 PM;10:49 PM;0.72;0.84;0.96;0.84
1380;11/12/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;;1.68;1.80;1.80;1.80;2.64;3.44;2.49;3.10;1.34;0.30;0.40;0.29;0.36;04:33;08:37:28;296;04:33;1;0;;11/12/2023 10:39 PM;10:44 PM;1.26;1.44;1.32;1.32
627;11/12/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;197;2.52;2.76;2.34;2.70;4.08;5.80;4.20;6.34;2.52;0.50;0.71;0.52;0.78;05:16;08:01:30;87;05:16;6;0;;11/12/2023 10:37 PM;10:42 PM;1.86;2.16;1.86;2.04
729;11/12/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;8;1.68;1.56;1.80;1.56;8.29;8.42;10.32;9.00;2.58;0.59;0.60;0.74;0.64;10:46;13:48:09;165;10:46;5;0;;11/12/2023 10:30 PM;10:40 PM;1.14;1.14;1.32;1.20
1461;11/12/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;;1.62;2.04;1.50;1.50;4.00;5.01;3.99;3.80;1.62;0.39;0.48;0.38;0.37;05:43;10:17:06;69;05:43;1;0;;11/12/2023 10:34 PM;10:40 PM;1.20;1.44;1.20;1.08
1468;11/12/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;;1.26;1.14;1.14;1.02;2.61;3.73;2.73;3.26;1.52;0.32;0.46;0.34;0.40;07:54;07:58:35;72;07:54;1;0;;11/12/2023 10:30 PM;10:38 PM;0.90;0.72;0.84;0.78
935;11/12/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;20;1.92;1.74;;1.86;4.80;4.61;;4.47;2.18;0.75;0.72;0.00;0.70;05:38;06:17:05;86;05:38;4;0;;11/12/2023 10:29 PM;10:34 PM;1.44;1.26;;1.32
1160;11/12/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;;1.62;1.86;1.92;1.56;2.39;2.84;2.62;2.64;1.80;0.41;0.49;0.45;0.45;04:57;05:44:39;13;04:57;3;0;;11/12/2023 10:29 PM;10:34 PM;1.20;1.44;1.20;1.14
1361;11/12/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;;1.62;1.38;1.32;1.62;5.20;4.53;4.62;3.32;1.19;0.35;0.31;0.31;0.22;07:35;14:43:26;242;07:35;1;0;;11/12/2023 10:22 PM;10:29 PM;1.20;0.90;0.90;1.14
1057;11/12/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;5;1.08;1.26;1.62;1.50;3.89;5.04;7.08;6.21;2.06;0.36;0.47;0.66;0.58;12:22;10:33:31;15;12:22;4;0;;11/12/2023 10:17 PM;10:29 PM;0.78;0.90;1.08;0.96
1417;11/12/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;;2.16;1.62;2.04;;4.33;5.08;4.76;;1.65;0.50;0.59;0.55;0.00;05:47;08:30:35;217;05:47;1;0;;11/12/2023 10:22 PM;10:28 PM;1.56;1.20;1.44;
1163;11/12/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;54;1.02;1.44;0.96;1.20;0.68;6.43;4.44;5.69;2.39;0.09;0.89;0.62;0.79;09:54;07:03:37;95;09:54;3;0;;11/12/2023 10:18 PM;10:28 PM;0.30;0.96;0.66;0.90
1325;11/12/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;;;2.46;2.28;1.44;;5.63;4.57;1.76;1.75;0.00;0.82;0.67;0.26;05:26;06:45:04;80;05:26;2;0;;11/12/2023 10:16 PM;10:21 PM;;1.74;1.62;1.14
1465;11/12/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;;1.20;1.08;1.08;1.14;3.20;4.03;2.99;3.77;1.36;0.31;0.39;0.29;0.37;08:02;10:10:08;102;08:02;1;0;;11/12/2023 10:13 PM;10:21 PM;0.78;0.72;0.66;0.78
703;11/12/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;145;2.16;1.56;1.98;1.80;4.26;4.48;4.28;3.44;2.00;0.52;0.55;0.52;0.42;05:50;08:07:37;239;05:50;5;0;;11/12/2023 10:11 PM;10:16 PM;1.68;1.20;1.38;1.32
1173;11/12/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;;1.38;1.14;1.08;1.20;1.56;1.60;1.23;1.62;1.39;0.36;0.37;0.28;0.38;04:29;04:14:49;1;04:29;3;0;;11/12/2023 10:11 PM;10:15 PM;0.84;0.78;0.78;0.84
921;11/12/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;174;1.44;1.38;1.80;1.98;3.03;2.28;3.25;4.18;1.39;0.33;0.25;0.35;0.46;05:16;09:05:48;244;05:16;4;0;;11/12/2023 10:09 PM;10:14 PM;1.02;0.96;1.14;1.50
1391;11/12/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;;1.56;1.38;1.68;1.98;2.87;2.22;2.59;2.68;1.53;0.42;0.33;0.38;0.40;05:08;06:42:16;251;05:08;1;0;;11/12/2023 10:07 PM;10:12 PM;1.14;0.84;1.26;1.26
1409;11/12/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;;1.56;1.44;1.44;1.74;2.49;3.71;2.55;4.31;1.74;0.33;0.49;0.34;0.57;05:41;07:25:18;175;05:41;1;0;;11/12/2023 10:05 PM;10:10 PM;1.02;1.08;1.02;1.38
1231;11/12/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;460;2.28;1.68;1.80;1.98;2.89;2.98;3.16;2.86;2.49;0.60;0.62;0.66;0.60;06:28;04:40:07;180;06:28;2;0;;11/12/2023 10:03 PM;10:10 PM;1.56;1.20;1.26;1.14
856;11/12/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;1317;2.04;2.16;2.16;1.68;3.31;4.61;3.30;3.00;2.13;0.50;0.69;0.49;0.45;06:51;06:32:58;115;06:51;4;0;;11/12/2023 10:01 PM;10:08 PM;1.32;1.56;1.32;1.02
1485;11/12/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;;0.84;1.38;0.96;1.38;2.11;2.85;2.23;2.39;1.41;0.31;0.42;0.33;0.35;07:19;06:40:44;17;07:19;1;0;;11/12/2023 9:59 PM;10:06 PM;0.54;0.66;0.72;0.72
1397;11/12/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;;2.22;1.98;1.98;1.92;2.27;3.34;2.40;4.30;1.61;0.30;0.44;0.31;0.56;04:55;07:35:09;244;04:55;1;0;;11/12/2023 9:59 PM;10:04 PM;1.68;1.62;1.44;1.44
1354;11/12/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;;2.58;;2.04;2.10;5.85;;5.85;5.37;1.35;0.46;0.00;0.46;0.43;05:51;12:30:53;262;05:51;1;0;;11/12/2023 9:53 PM;9:58 PM;1.86;;1.50;1.50
1359;11/12/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;;1.32;1.32;1.32;1.20;2.93;2.62;2.90;3.57;1.84;0.45;0.40;0.45;0.55;06:21;06:25:23;283;06:21;1;0;;11/12/2023 9:52 PM;9:58 PM;1.02;0.90;0.90;0.84
1273;11/12/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;8;1.68;1.62;1.68;1.62;5.10;5.65;5.12;5.96;1.88;0.44;0.49;0.44;0.51;07:37;11:28:24;201;07:37;2;0;;11/12/2023 9:50 PM;9:58 PM;1.02;1.20;1.14;1.20
1058;11/12/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;28;1.20;1.32;1.32;1.32;2.96;3.54;3.44;3.75;1.78;0.38;0.46;0.45;0.49;06:35;07:35:19;440;06:35;2;0;;11/12/2023 9:46 PM;9:52 PM;0.78;0.96;0.84;1.02
1478;11/12/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;;1.74;2.04;1.92;1.50;3.05;3.68;3.48;3.27;1.48;0.34;0.40;0.38;0.36;05:00;09:01:17;67;05:00;1;0;;11/12/2023 9:46 PM;9:51 PM;1.26;1.50;1.44;1.14
1091;11/12/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;237;1.50;1.44;1.56;1.92;3.73;4.90;3.36;6.06;2.02;0.42;0.55;0.38;0.68;06:42;08:50:14;271;06:42;3;0;;11/12/2023 9:43 PM;9:49 PM;1.08;1.14;0.96;1.38
1261;11/12/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;;2.04;2.10;1.68;1.80;4.06;5.85;3.41;6.06;2.05;0.43;0.62;0.36;0.64;07:04;09:20:33;136;07:04;2;0;;11/12/2023 9:41 PM;9:48 PM;1.38;1.38;0.90;1.26
764;11/12/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;;2.10;1.80;1.74;0.78;5.50;6.07;4.89;0.74;1.87;0.60;0.66;0.53;0.08;06:46;09:04:54;159;06:46;5;0;;11/12/2023 9:39 PM;9:46 PM;1.56;1.32;1.26;0.42
962;11/12/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;131;1.56;1.80;1.50;1.44;3.35;5.29;2.71;5.00;2.49;0.51;0.81;0.41;0.76;07:07;06:26:51;113;07:07;4;0;;11/12/2023 9:37 PM;9:44 PM;0.96;1.14;1.08;1.08
1267;11/12/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;45;1.20;1.08;1.14;1.08;4.60;4.24;4.25;3.44;1.37;0.38;0.35;0.35;0.28;08:18;11:58:08;259;08:18;2;0;;11/12/2023 9:34 PM;9:42 PM;0.84;0.84;0.78;0.72
1483;11/12/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;;1.92;1.86;2.16;1.56;2.77;2.92;2.78;3.19;1.73;0.41;0.43;0.41;0.47;04:54;06:39:12;18;04:54;1;0;;11/12/2023 9:33 PM;9:38 PM;1.44;1.32;1.62;1.14
1472;11/12/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;;1.62;0.96;1.02;0.90;2.76;2.49;3.04;2.45;1.17;0.30;0.27;0.33;0.27;07:02;09:04:33;55;07:02;1;0;;11/12/2023 9:31 PM;9:38 PM;0.84;0.60;0.72;0.54
1240;11/12/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;8;1.26;1.32;1.50;1.50;2.93;3.05;3.11;3.44;2.51;0.59;0.61;0.62;0.69;05:48;04:53:41;226;05:48;2;0;;11/12/2023 9:30 PM;9:36 PM;0.90;0.90;1.02;1.08
1274;11/12/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;37;1.44;1.80;1.26;1.80;2.35;3.74;2.56;3.62;1.81;0.35;0.55;0.38;0.53;05:57;06:40:51;99;05:57;2;0;;11/12/2023 9:27 PM;9:33 PM;0.96;1.38;0.84;1.32
1441;11/12/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;;1.38;2.04;1.08;1.14;3.01;3.87;3.63;1.01;1.01;0.27;0.34;0.32;0.09;07:25;11:13:36;187;07:25;1;0;;11/12/2023 9:25 PM;9:33 PM;0.78;1.38;0.78;0.66
1092;11/12/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;45;1.32;1.62;1.56;1.74;4.03;4.93;4.51;3.87;1.65;0.38;0.47;0.43;0.37;07:06;10:21:28;267;07:06;3;0;;11/12/2023 9:22 PM;9:29 PM;1.08;1.08;1.20;1.14
975;11/12/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;171;1.14;1.44;1.74;1.50;4.03;6.89;4.32;6.47;2.25;0.42;0.71;0.45;0.67;08:53;09:31:24;142;08:53;4;0;;11/12/2023 9:18 PM;9:27 PM;0.78;1.02;1.26;1.08
1470;11/12/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;;1.56;1.92;1.74;1.50;1.30;1.30;1.33;1.46;1.55;0.37;0.37;0.38;0.42;03:48;03:23:57;34;03:48;1;0;;11/12/2023 9:21 PM;9:25 PM;1.08;1.20;1.14;0.96
807;11/12/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;277;1.68;1.92;1.02;1.32;3.73;5.18;3.87;2.88;2.49;0.59;0.82;0.61;0.46;07:52;06:10:17;79;07:52;5;0;;11/12/2023 9:13 PM;9:21 PM;1.26;1.26;0.72;0.96
1376;11/12/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;;1.80;1.62;1.80;1.26;2.21;2.55;2.20;2.61;1.51;0.35;0.40;0.35;0.41;05:07;06:15:02;272;05:07;1;0;;11/12/2023 9:16 PM;9:21 PM;1.26;1.14;1.32;0.90
1067;11/12/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;;1.50;1.56;1.80;1.80;3.40;4.41;3.18;3.63;1.42;0.33;0.43;0.31;0.35;05:59;10:09:43;210;05:59;3;0;;11/12/2023 9:15 PM;9:21 PM;1.20;1.14;1.38;1.32
778;11/12/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;108;;2.40;1.80;1.38;;5.65;3.28;4.72;1.80;0.00;0.75;0.43;0.62;07:16;07:26:56;49;07:16;5;0;;11/12/2023 9:10 PM;9:17 PM;;1.68;1.38;0.90
1435;11/12/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;;1.68;1.80;1.44;1.44;2.96;3.15;3.17;2.98;1.42;0.34;0.37;0.37;0.35;06:07;08:30:51;125;06:07;1;0;;11/12/2023 9:09 PM;9:15 PM;1.32;1.32;1.02;0.84
1405;11/12/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;;;2.10;1.80;1.56;;4.17;3.70;2.97;1.45;0.00;0.56;0.49;0.40;04:53;07:24:24;161;04:53;1;0;;11/12/2023 9:09 PM;9:14 PM;;1.62;1.38;1.08
868;11/12/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;188;2.40;1.80;2.10;1.86;5.40;6.11;4.87;6.58;2.66;0.63;0.71;0.57;0.76;07:00;08:30:57;55;07:00;4;0;;11/12/2023 9:05 PM;9:12 PM;1.80;1.38;1.62;1.44
1171;11/12/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;28;1.68;2.34;1.68;2.22;3.95;4.27;4.11;3.16;1.77;0.45;0.49;0.47;0.36;05:40;08:39:03;313;05:40;2;0;;11/12/2023 9:04 PM;9:09 PM;1.20;1.68;1.26;1.62
1116;11/12/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;;1.98;2.52;1.62;1.68;4.06;7.04;4.60;5.65;2.17;0.41;0.71;0.47;0.57;06:31;09:43:39;100;06:31;3;0;;11/12/2023 9:02 PM;9:09 PM;1.38;1.62;1.14;1.26
1455;11/12/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;;1.86;2.10;;2.04;3.81;4.12;;4.16;1.31;0.41;0.45;0.00;0.45;04:49;09:09:20;132;04:49;1;0;;11/12/2023 9:04 PM;9:08 PM;1.38;1.62;;1.56
1219;11/12/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;325;2.46;1.20;2.28;1.68;4.96;2.37;5.25;4.98;1.57;0.44;0.21;0.47;0.44;06:33;11:06:04;301;06:33;2;0;;11/12/2023 8:58 PM;9:04 PM;1.86;0.78;1.74;1.20
1074;11/12/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;31;2.22;2.16;1.74;1.62;3.04;4.77;2.57;5.09;2.07;0.41;0.64;0.34;0.68;06:30;07:21:15;217;06:30;3;0;;11/12/2023 8:57 PM;9:03 PM;1.56;1.50;1.32;1.26
1422;11/12/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;;1.08;1.80;2.10;1.86;0.39;4.32;3.11;3.97;1.39;0.05;0.51;0.37;0.47;05:24;08:24:39;246;05:24;1;0;;11/12/2023 8:58 PM;9:03 PM;0.48;1.38;1.50;1.38
1486;11/12/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;;1.68;2.22;2.28;2.64;3.09;3.56;2.69;2.90;1.23;0.31;0.36;0.27;0.29;04:55;09:52:18;59;04:55;1;0;;11/12/2023 8:57 PM;9:01 PM;1.26;1.74;1.56;1.86
925;11/12/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;20;2.58;1.86;2.28;1.74;4.15;6.60;4.06;5.48;1.83;0.38;0.60;0.37;0.50;06:53;10:57:44;187;06:53;4;0;;11/12/2023 8:50 PM;8:57 PM;1.80;1.38;1.80;1.14
1474;11/12/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;;1.98;1.38;1.56;1.50;2.77;3.82;3.12;3.73;1.66;0.34;0.47;0.38;0.46;06:00;08:01:31;68;06:00;1;0;;11/12/2023 8:51 PM;8:57 PM;1.20;1.02;1.02;1.08
454;11/12/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;148;1.86;1.32;1.62;1.86;1.93;3.13;2.10;4.49;1.76;0.29;0.47;0.32;0.68;07:31;06:30:28;236;07:31;7;0;;11/12/2023 8:48 PM;8:56 PM;1.02;0.96;1.02;1.20
902;11/12/2023;;0;Unchecked;Checked;Unchecked;Checked;0;;1.50;2.04;;2.22;3.89;7.25;;7.57;2.14;0.45;0.83;0.00;0.87;07:13;08:36:44;60;07:13;4;0;;11/12/2023 8:49 PM;8:56 PM;0.84;1.56;;1.62
1133;11/12/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;;2.16;1.92;2.46;1.98;3.10;3.82;4.37;3.82;1.89;0.39;0.48;0.55;0.48;04:56;07:54:58;36;04:56;3;0;;11/12/2023 8:46 PM;8:51 PM;1.62;1.44;1.62;1.50
1235;11/12/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;20;1.08;1.86;1.74;;6.26;7.53;6.75;;1.99;0.61;0.73;0.65;0.00;10:58;10:08:35;136;10:58;2;0;;11/12/2023 8:39 PM;8:50 PM;0.72;1.26;1.20;
1284;11/12/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;;1.68;;1.56;1.56;4.70;;4.40;3.67;1.98;0.73;0.00;0.68;0.57;06:07;06:19:57;162;06:07;2;0;;11/12/2023 8:42 PM;8:48 PM;1.26;;1.26;1.20
929;11/12/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;605;1.38;1.50;1.50;1.68;4.81;3.70;3.23;4.15;2.11;0.64;0.49;0.43;0.55;07:44;07:22:32;9;07:44;4;0;;11/12/2023 8:40 PM;8:48 PM;1.02;1.14;1.08;1.20
1362;11/12/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;;2.28;2.34;2.22;2.16;3.28;3.65;2.81;3.69;1.41;0.35;0.38;0.30;0.39;04:40;09:25:40;312;04:40;1;0;;11/12/2023 8:40 PM;8:45 PM;1.68;1.86;1.80;1.74
1320;11/12/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;;1.68;1.98;1.32;1.62;3.68;5.16;3.40;4.83;1.28;0.28;0.39;0.26;0.36;06:27;13:11:31;409;06:27;1;0;;11/12/2023 8:35 PM;8:41 PM;1.14;1.32;0.90;1.14
1460;11/12/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;;0.96;1.02;1.08;1.14;1.96;2.88;1.46;2.61;1.25;0.28;0.41;0.21;0.37;07:12;06:59:06;102;07:12;1;0;;11/12/2023 8:32 PM;8:39 PM;0.60;0.66;0.42;0.60
1282;11/12/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;34;1.98;;2.22;2.34;4.98;;4.57;6.35;2.20;0.69;0.00;0.63;0.88;05:17;07:08:04;67;05:17;2;0;;11/12/2023 8:34 PM;8:39 PM;1.50;;1.62;1.80
747;11/12/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;108;2.16;1.50;1.50;1.62;4.18;3.74;3.81;4.02;1.89;0.50;0.45;0.46;0.48;06:08;08:13:31;203;06:08;5;0;;11/12/2023 8:32 PM;8:38 PM;1.44;1.08;1.20;1.14
1300;11/12/2023;;0;Unchecked;Unchecked;Unchecked;Unchecked;0;;1.86;2.28;1.26;1.92;4.71;5.17;2.95;5.20;1.87;0.49;0.53;0.31;0.54;06:47;09:33:08;114;06:47;2;0;;11/12/2023 8:27 PM;8:33 PM;1.20;1.38;0.90;1.38
