Animal Number;Date;Begin Time;End Time;Yield;Kickoff LF;Kickoff Milkings;Kickoff LR;Kickoff RF;Kickoff RR
1286;11/6/2023;11/6/2023 11:34 AM;11:41 AM;17.53;Unchecked;0;Unchecked;Unchecked;Unchecked
1081;11/6/2023;11/6/2023 11:37 AM;11:44 AM;21.88;Unchecked;0;Unchecked;Unchecked;Unchecked
1417;11/6/2023;11/6/2023 11:39 AM;11:46 AM;16.69;Unchecked;0;Unchecked;Unchecked;Unchecked
1434;11/6/2023;11/6/2023 11:38 AM;11:47 AM;27.14;Unchecked;0;Unchecked;Unchecked;Unchecked
1294;11/6/2023;11/6/2023 11:43 AM;11:48 AM;8.09;Unchecked;0;Unchecked;Unchecked;Unchecked
1223;11/6/2023;11/6/2023 11:46 AM;11:52 AM;17.50;Unchecked;0;Unchecked;Unchecked;Unchecked
1455;11/6/2023;11/6/2023 11:48 AM;11:53 AM;15.91;Unchecked;0;Unchecked;Unchecked;Unchecked
1276;11/6/2023;11/6/2023 11:45 AM;11:54 AM;23.51;Unchecked;0;Unchecked;Unchecked;Unchecked
747;11/6/2023;11/6/2023 11:49 AM;11:58 AM;16.49;Unchecked;0;Unchecked;Unchecked;Unchecked
1363;11/6/2023;11/6/2023 11:53 AM;11:58 AM;14.50;Unchecked;0;Unchecked;Unchecked;Unchecked
1245;11/6/2023;11/6/2023 11:55 AM;12:01 PM;19.84;Checked;1;Unchecked;Unchecked;Unchecked
1300;11/6/2023;11/6/2023 11:54 AM;12:02 PM;19.50;Unchecked;0;Unchecked;Unchecked;Unchecked
868;11/6/2023;11/6/2023 11:59 AM;12:05 PM;20.63;Unchecked;0;Unchecked;Unchecked;Unchecked
1320;11/6/2023;11/6/2023 11:59 AM;12:08 PM;24.33;Unchecked;0;Unchecked;Unchecked;Unchecked
1409;11/6/2023;11/6/2023 12:03 PM;12:09 PM;15.07;Unchecked;0;Unchecked;Unchecked;Unchecked
1259;11/6/2023;11/6/2023 12:02 PM;12:10 PM;15.67;Unchecked;0;Unchecked;Unchecked;Unchecked
1258;11/6/2023;11/6/2023 12:05 PM;12:10 PM;11.43;Unchecked;0;Unchecked;Unchecked;Unchecked
1270;11/6/2023;11/6/2023 12:09 PM;12:17 PM;22.34;Unchecked;0;Unchecked;Unchecked;Unchecked
1192;11/6/2023;11/6/2023 12:10 PM;12:17 PM;19.48;Unchecked;0;Unchecked;Unchecked;Unchecked
1447;11/6/2023;11/6/2023 12:09 PM;12:20 PM;15.42;Unchecked;0;Unchecked;Unchecked;Unchecked
1127;11/6/2023;11/6/2023 12:18 PM;12:23 PM;11.66;Unchecked;0;Unchecked;Unchecked;Unchecked
1168;11/6/2023;11/6/2023 12:11 PM;12:25 PM;25.40;Unchecked;0;Unchecked;Unchecked;Unchecked
1293;11/6/2023;11/6/2023 12:20 PM;12:28 PM;22.02;Unchecked;0;Unchecked;Unchecked;Unchecked
1429;11/6/2023;11/6/2023 12:18 PM;12:29 PM;24.28;Unchecked;0;Unchecked;Unchecked;Unchecked
1058;11/6/2023;11/6/2023 12:24 PM;12:31 PM;17.64;Unchecked;0;Unchecked;Unchecked;Unchecked
1266;11/6/2023;11/6/2023 12:25 PM;12:34 PM;17.71;Unchecked;0;Unchecked;Unchecked;Unchecked
1414;11/6/2023;11/6/2023 12:29 PM;12:35 PM;12.71;Unchecked;1;Checked;Unchecked;Unchecked
1094;11/6/2023;11/6/2023 12:32 PM;12:37 PM;13.91;Unchecked;0;Unchecked;Unchecked;Unchecked
921;11/6/2023;11/6/2023 12:35 PM;12:40 PM;15.11;Unchecked;0;Unchecked;Unchecked;Unchecked
1430;11/6/2023;11/6/2023 12:30 PM;12:40 PM;23.27;Unchecked;0;Unchecked;Unchecked;Unchecked
1436;11/6/2023;11/6/2023 12:36 PM;12:43 PM;19.17;Unchecked;0;Unchecked;Unchecked;Unchecked
1246;11/6/2023;11/6/2023 12:38 PM;12:45 PM;16.95;Unchecked;0;Unchecked;Unchecked;Unchecked
896;11/6/2023;11/6/2023 12:41 PM;12:47 PM;13.27;Unchecked;0;Unchecked;Unchecked;Unchecked
1329;11/6/2023;11/6/2023 12:43 PM;12:50 PM;17.62;Unchecked;0;Unchecked;Unchecked;Unchecked
1425;11/6/2023;11/6/2023 12:41 PM;12:53 PM;20.49;Unchecked;0;Unchecked;Unchecked;Unchecked
962;11/6/2023;11/6/2023 12:45 PM;12:55 PM;19.38;Unchecked;0;Unchecked;Unchecked;Unchecked
1476;11/6/2023;11/6/2023 12:51 PM;1:00 PM;13.23;Unchecked;0;Unchecked;Unchecked;Unchecked
981;11/6/2023;11/6/2023 12:55 PM;1:01 PM;13.64;Unchecked;0;Unchecked;Unchecked;Unchecked
1385;11/6/2023;11/6/2023 12:54 PM;1:03 PM;25.41;Unchecked;0;Unchecked;Unchecked;Unchecked
1291;11/6/2023;11/6/2023 1:00 PM;1:07 PM;17.07;Unchecked;0;Unchecked;Unchecked;Unchecked
1198;11/6/2023;11/6/2023 1:02 PM;1:08 PM;17.90;Unchecked;0;Unchecked;Unchecked;Unchecked
722;11/6/2023;11/6/2023 12:54 PM;1:08 PM;32.45;Unchecked;0;Unchecked;Unchecked;Unchecked
686;11/6/2023;11/6/2023 1:04 PM;1:13 PM;31.74;Unchecked;0;Unchecked;Unchecked;Unchecked
1172;11/6/2023;11/6/2023 1:09 PM;1:14 PM;15.12;Unchecked;0;Unchecked;Unchecked;Unchecked
1432;11/6/2023;11/6/2023 1:08 PM;1:16 PM;18.25;Unchecked;0;Unchecked;Unchecked;Unchecked
1163;11/6/2023;11/6/2023 1:09 PM;1:18 PM;16.56;Unchecked;0;Unchecked;Unchecked;Unchecked
1282;11/6/2023;11/6/2023 1:14 PM;1:19 PM;14.08;Unchecked;0;Unchecked;Unchecked;Unchecked
970;11/6/2023;11/6/2023 1:13 PM;1:21 PM;22.61;Unchecked;0;Unchecked;Unchecked;Unchecked
1153;11/6/2023;11/6/2023 1:20 PM;1:25 PM;11.53;Unchecked;0;Unchecked;Unchecked;Unchecked
1399;11/6/2023;11/6/2023 1:16 PM;1:26 PM;20.29;Unchecked;0;Unchecked;Unchecked;Unchecked
971;11/6/2023;11/6/2023 1:22 PM;1:28 PM;21.89;Unchecked;0;Unchecked;Unchecked;Unchecked
1057;11/6/2023;11/6/2023 1:19 PM;1:32 PM;20.89;Unchecked;0;Unchecked;Unchecked;Unchecked
1325;11/6/2023;11/6/2023 1:27 PM;1:33 PM;17.92;Unchecked;0;Unchecked;Unchecked;Unchecked
1410;11/6/2023;11/6/2023 1:29 PM;1:37 PM;19.77;Unchecked;0;Unchecked;Unchecked;Unchecked
1236;11/6/2023;11/6/2023 1:29 PM;1:37 PM;15.46;Unchecked;0;Unchecked;Unchecked;Unchecked
1102;11/6/2023;11/6/2023 1:33 PM;1:38 PM;13.19;Unchecked;0;Unchecked;Unchecked;Unchecked
1204;11/6/2023;11/6/2023 1:34 PM;1:42 PM;22.57;Unchecked;0;Unchecked;Unchecked;Unchecked
1295;11/6/2023;11/6/2023 1:38 PM;1:45 PM;19.92;Unchecked;0;Unchecked;Unchecked;Unchecked
1040;11/6/2023;11/6/2023 1:38 PM;1:46 PM;19.17;Unchecked;0;Unchecked;Unchecked;Unchecked
808;11/6/2023;11/6/2023 1:38 PM;1:46 PM;17.22;Unchecked;0;Unchecked;Unchecked;Unchecked
1261;11/6/2023;11/6/2023 1:42 PM;1:50 PM;20.44;Unchecked;0;Unchecked;Unchecked;Unchecked
937;11/6/2023;11/6/2023 1:47 PM;1:55 PM;24.83;Unchecked;0;Unchecked;Unchecked;Unchecked
1277;11/6/2023;11/6/2023 1:46 PM;1:55 PM;16.36;Unchecked;0;Unchecked;Unchecked;Unchecked
1365;11/6/2023;11/6/2023 1:51 PM;1:56 PM;18.69;Unchecked;0;Unchecked;Unchecked;Unchecked
1232;11/6/2023;11/6/2023 1:47 PM;1:57 PM;20.62;Unchecked;0;Unchecked;Unchecked;Unchecked
1401;11/6/2023;11/6/2023 1:55 PM;2:00 PM;14.58;Unchecked;0;Unchecked;Unchecked;Unchecked
1391;11/6/2023;11/6/2023 1:56 PM;2:03 PM;14.90;Unchecked;0;Unchecked;Unchecked;Unchecked
1089;11/6/2023;11/6/2023 1:56 PM;2:03 PM;27.26;Unchecked;0;Unchecked;Unchecked;Unchecked
1140;11/6/2023;11/6/2023 1:58 PM;2:03 PM;13.11;Unchecked;0;Unchecked;Unchecked;Unchecked
1458;11/6/2023;11/6/2023 2:01 PM;2:07 PM;17.30;Unchecked;0;Unchecked;Unchecked;Unchecked
1142;11/6/2023;11/6/2023 2:06 PM;2:10 PM;9.54;Unchecked;0;Unchecked;Unchecked;Unchecked
1233;11/6/2023;11/6/2023 2:04 PM;2:11 PM;18.70;Unchecked;0;Unchecked;Unchecked;Unchecked
1485;11/6/2023;11/6/2023 2:03 PM;2:12 PM;12.91;Unchecked;0;Unchecked;Unchecked;Unchecked
1433;11/6/2023;11/6/2023 2:07 PM;2:13 PM;12.54;Unchecked;0;Unchecked;Unchecked;Unchecked
935;11/6/2023;11/6/2023 2:12 PM;2:17 PM;12.82;Unchecked;0;Unchecked;Unchecked;Unchecked
1074;11/6/2023;11/6/2023 2:11 PM;2:17 PM;14.60;Unchecked;0;Unchecked;Unchecked;Unchecked
1412;11/6/2023;11/6/2023 2:13 PM;2:21 PM;13.10;Unchecked;0;Unchecked;Unchecked;Unchecked
1457;11/6/2023;11/6/2023 2:13 PM;2:21 PM;15.52;Unchecked;0;Unchecked;Unchecked;Unchecked
1240;11/6/2023;11/6/2023 2:19 PM;2:24 PM;8.09;Unchecked;0;Unchecked;Unchecked;Unchecked
1200;11/6/2023;11/6/2023 2:18 PM;2:27 PM;16.40;Unchecked;1;Unchecked;Checked;Unchecked
1437;11/6/2023;11/6/2023 2:21 PM;2:28 PM;16.75;Unchecked;0;Unchecked;Unchecked;Unchecked
1418;11/6/2023;11/6/2023 2:22 PM;2:29 PM;25.70;Unchecked;0;Unchecked;Unchecked;Unchecked
785;11/6/2023;11/6/2023 2:28 PM;2:35 PM;12.95;Unchecked;0;Unchecked;Unchecked;Unchecked
1367;11/6/2023;11/6/2023 2:29 PM;2:36 PM;18.21;Unchecked;0;Unchecked;Unchecked;Unchecked
902;11/6/2023;11/6/2023 2:29 PM;2:38 PM;23.20;Unchecked;1;Checked;Unchecked;Checked
1145;11/6/2023;11/6/2023 2:31 PM;2:39 PM;17.87;Unchecked;0;Unchecked;Unchecked;Unchecked
1151;11/6/2023;11/6/2023 2:36 PM;2:41 PM;19.70;Unchecked;0;Unchecked;Unchecked;Unchecked
1243;11/6/2023;11/6/2023 2:40 PM;2:44 PM;12.51;Unchecked;0;Unchecked;Unchecked;Unchecked
1453;11/6/2023;11/6/2023 2:38 PM;2:44 PM;13.07;Unchecked;0;Unchecked;Unchecked;Unchecked
1400;11/6/2023;11/6/2023 2:36 PM;2:44 PM;14.49;Unchecked;0;Unchecked;Unchecked;Unchecked
1144;11/6/2023;11/6/2023 2:43 PM;2:49 PM;17.19;Unchecked;0;Unchecked;Unchecked;Unchecked
1424;11/6/2023;11/6/2023 2:45 PM;2:52 PM;13.44;Unchecked;0;Unchecked;Unchecked;Unchecked
861;11/6/2023;11/6/2023 2:45 PM;2:52 PM;9.12;Unchecked;0;Unchecked;Unchecked;Unchecked
1435;11/6/2023;11/6/2023 2:46 PM;2:53 PM;19.22;Unchecked;0;Unchecked;Unchecked;Unchecked
912;11/6/2023;11/6/2023 2:50 PM;2:55 PM;14.38;Unchecked;0;Unchecked;Unchecked;Unchecked
1133;11/6/2023;11/6/2023 2:56 PM;3:01 PM;19.53;Unchecked;0;Unchecked;Unchecked;Unchecked
1139;11/6/2023;11/6/2023 2:54 PM;3:03 PM;15.01;Unchecked;0;Unchecked;Unchecked;Unchecked
1160;11/6/2023;11/6/2023 3:01 PM;3:05 PM;6.69;Unchecked;0;Unchecked;Unchecked;Unchecked
1178;11/6/2023;11/6/2023 2:56 PM;3:06 PM;22.25;Unchecked;0;Unchecked;Unchecked;Unchecked
1451;11/6/2023;11/6/2023 3:02 PM;3:07 PM;11.00;Unchecked;0;Unchecked;Unchecked;Unchecked
1461;11/6/2023;11/6/2023 3:07 PM;3:13 PM;14.04;Unchecked;0;Unchecked;Unchecked;Unchecked
975;11/6/2023;11/6/2023 3:07 PM;3:13 PM;13.56;Unchecked;0;Unchecked;Unchecked;Unchecked
948;11/6/2023;11/6/2023 3:08 PM;3:14 PM;14.92;Unchecked;0;Unchecked;Unchecked;Unchecked
1404;11/6/2023;11/6/2023 3:14 PM;3:18 PM;8.41;Unchecked;0;Unchecked;Unchecked;Unchecked
957;11/6/2023;11/6/2023 3:14 PM;3:21 PM;18.98;Unchecked;0;Unchecked;Unchecked;Unchecked
736;11/6/2023;11/6/2023 3:15 PM;3:24 PM;18.26;Unchecked;0;Unchecked;Unchecked;Unchecked
1463;11/6/2023;11/6/2023 3:15 PM;3:26 PM;24.95;Unchecked;0;Unchecked;Unchecked;Unchecked
1460;11/6/2023;11/6/2023 3:20 PM;3:27 PM;8.29;Unchecked;0;Unchecked;Unchecked;Unchecked
1101;11/6/2023;11/6/2023 3:22 PM;3:27 PM;10.78;Unchecked;0;Unchecked;Unchecked;Unchecked
1023;11/6/2023;11/6/2023 3:25 PM;3:32 PM;16.14;Unchecked;0;Unchecked;Unchecked;Unchecked
1323;11/6/2023;11/6/2023 3:27 PM;3:33 PM;15.64;Unchecked;0;Unchecked;Unchecked;Unchecked
1224;11/6/2023;11/6/2023 3:28 PM;3:34 PM;20.82;Unchecked;0;Unchecked;Unchecked;Unchecked
1396;11/6/2023;11/6/2023 3:27 PM;3:34 PM;13.44;Unchecked;0;Unchecked;Unchecked;Unchecked
1486;11/6/2023;11/6/2023 3:58 PM;4:04 PM;15.85;Unchecked;0;Unchecked;Unchecked;Unchecked
1471;11/6/2023;11/6/2023 4:00 PM;4:06 PM;12.47;Unchecked;0;Unchecked;Unchecked;Unchecked
778;11/6/2023;11/6/2023 3:59 PM;4:07 PM;12.43;Unchecked;0;Unchecked;Unchecked;Unchecked
1423;11/6/2023;11/6/2023 4:07 PM;4:12 PM;13.67;Unchecked;0;Unchecked;Unchecked;Unchecked
1177;11/6/2023;11/6/2023 4:07 PM;4:13 PM;14.84;Unchecked;0;Unchecked;Unchecked;Unchecked
1271;11/6/2023;11/6/2023 4:07 PM;4:15 PM;19.68;Checked;1;Unchecked;Unchecked;Unchecked
1427;11/6/2023;11/6/2023 4:13 PM;4:19 PM;14.69;Unchecked;0;Unchecked;Unchecked;Unchecked
1067;11/6/2023;11/6/2023 4:15 PM;4:20 PM;9.33;Unchecked;0;Unchecked;Unchecked;Unchecked
454;11/6/2023;11/6/2023 4:14 PM;4:22 PM;19.84;Unchecked;0;Unchecked;Unchecked;Unchecked
1456;11/6/2023;11/6/2023 4:19 PM;4:27 PM;11.73;Unchecked;0;Unchecked;Unchecked;Unchecked
1389;11/6/2023;11/6/2023 4:21 PM;4:31 PM;22.69;Unchecked;0;Unchecked;Unchecked;Unchecked
1003;11/6/2023;11/6/2023 4:23 PM;4:31 PM;15.71;Unchecked;0;Unchecked;Unchecked;Unchecked
1470;11/6/2023;11/6/2023 4:27 PM;4:32 PM;11.11;Unchecked;0;Unchecked;Unchecked;Unchecked
1148;11/6/2023;11/6/2023 4:27 PM;4:33 PM;13.43;Unchecked;0;Unchecked;Unchecked;Unchecked
738;11/6/2023;11/6/2023 4:32 PM;4:38 PM;12.53;Unchecked;0;Unchecked;Unchecked;Unchecked
1372;11/6/2023;11/6/2023 4:32 PM;4:39 PM;15.02;Unchecked;0;Unchecked;Unchecked;Unchecked
1370;11/6/2023;11/6/2023 4:33 PM;4:40 PM;19.87;Unchecked;0;Unchecked;Unchecked;Unchecked
905;11/6/2023;11/6/2023 4:34 PM;4:41 PM;14.86;Unchecked;0;Unchecked;Unchecked;Unchecked
711;11/6/2023;11/6/2023 4:38 PM;4:44 PM;6.62;Unchecked;0;Unchecked;Unchecked;Unchecked
1455;11/6/2023;11/6/2023 4:40 PM;4:46 PM;5.72;Unchecked;0;Unchecked;Unchecked;Unchecked
1419;11/6/2023;11/6/2023 4:39 PM;4:46 PM;15.14;Unchecked;0;Unchecked;Unchecked;Unchecked
1263;11/6/2023;11/6/2023 4:41 PM;4:47 PM;14.62;Unchecked;0;Unchecked;Unchecked;Unchecked
1207;11/6/2023;11/6/2023 4:48 PM;4:54 PM;10.17;Unchecked;0;Unchecked;Unchecked;Unchecked
1395;11/6/2023;11/6/2023 4:46 PM;4:54 PM;15.48;Unchecked;0;Unchecked;Unchecked;Unchecked
856;11/6/2023;11/6/2023 4:49 PM;4:55 PM;19.26;Unchecked;0;Unchecked;Unchecked;Unchecked
1454;11/6/2023;11/6/2023 4:47 PM;4:56 PM;16.29;Unchecked;0;Unchecked;Unchecked;Unchecked
924;11/6/2023;11/6/2023 4:55 PM;5:02 PM;16.32;Unchecked;0;Unchecked;Unchecked;Unchecked
1335;11/6/2023;11/6/2023 4:57 PM;5:03 PM;19.02;Unchecked;0;Unchecked;Unchecked;Unchecked
1281;11/6/2023;11/6/2023 4:57 PM;5:04 PM;16.46;Unchecked;0;Unchecked;Unchecked;Unchecked
1039;11/6/2023;11/6/2023 4:56 PM;5:04 PM;18.51;Unchecked;0;Unchecked;Unchecked;Unchecked
985;11/6/2023;11/6/2023 5:03 PM;5:10 PM;16.00;Unchecked;0;Unchecked;Unchecked;Unchecked
1440;11/6/2023;11/6/2023 5:04 PM;5:10 PM;9.93;Unchecked;0;Unchecked;Unchecked;Unchecked
1331;11/6/2023;11/6/2023 5:04 PM;5:11 PM;21.89;Unchecked;0;Unchecked;Unchecked;Unchecked
904;11/6/2023;11/6/2023 5:05 PM;5:13 PM;17.36;Unchecked;0;Unchecked;Unchecked;Unchecked
1478;11/6/2023;11/6/2023 5:12 PM;5:17 PM;14.42;Unchecked;0;Unchecked;Unchecked;Unchecked
915;11/6/2023;11/6/2023 5:15 PM;5:21 PM;13.89;Unchecked;0;Unchecked;Unchecked;Unchecked
1443;11/6/2023;11/6/2023 5:11 PM;5:21 PM;13.27;Unchecked;0;Unchecked;Unchecked;Unchecked
1252;11/6/2023;11/6/2023 5:12 PM;5:22 PM;20.87;Unchecked;0;Unchecked;Unchecked;Unchecked
1474;11/6/2023;11/6/2023 5:18 PM;5:26 PM;18.62;Unchecked;0;Unchecked;Unchecked;Unchecked
1465;11/6/2023;11/6/2023 5:22 PM;5:31 PM;15.06;Unchecked;0;Unchecked;Unchecked;Unchecked
723;11/6/2023;11/6/2023 5:27 PM;5:31 PM;12.05;Unchecked;0;Unchecked;Unchecked;Unchecked
729;11/6/2023;11/6/2023 5:22 PM;5:32 PM;32.12;Unchecked;0;Unchecked;Unchecked;Unchecked
833;11/6/2023;11/6/2023 5:25 PM;5:32 PM;13.94;Unchecked;0;Unchecked;Unchecked;Unchecked
1084;11/6/2023;11/6/2023 5:33 PM;5:39 PM;12.65;Unchecked;0;Unchecked;Unchecked;Unchecked
1495;11/6/2023;11/6/2023 5:34 PM;5:39 PM;9.45;Unchecked;0;Unchecked;Unchecked;Unchecked
1262;11/6/2023;11/6/2023 5:31 PM;5:41 PM;18.09;Unchecked;1;Checked;Checked;Unchecked
1483;11/6/2023;11/6/2023 5:39 PM;5:45 PM;12.14;Checked;1;Unchecked;Unchecked;Unchecked
1164;11/6/2023;11/6/2023 5:39 PM;5:46 PM;24.60;Unchecked;0;Unchecked;Unchecked;Unchecked
1282;11/6/2023;11/6/2023 5:42 PM;5:47 PM;8.82;Unchecked;0;Unchecked;Unchecked;Unchecked
1104;11/6/2023;11/6/2023 5:42 PM;5:50 PM;13.50;Unchecked;0;Unchecked;Unchecked;Unchecked
1504;11/6/2023;11/6/2023 5:47 PM;5:53 PM;8.76;Unchecked;0;Unchecked;Unchecked;Unchecked
1241;11/6/2023;11/6/2023 5:47 PM;5:53 PM;16.51;Unchecked;0;Unchecked;Unchecked;Unchecked
1231;11/6/2023;11/6/2023 5:47 PM;5:55 PM;24.42;Unchecked;0;Unchecked;Unchecked;Unchecked
1473;11/6/2023;11/6/2023 5:53 PM;5:58 PM;11.53;Unchecked;0;Unchecked;Unchecked;Unchecked
1268;11/6/2023;11/6/2023 5:54 PM;6:00 PM;18.08;Unchecked;0;Unchecked;Unchecked;Unchecked
1462;11/6/2023;11/6/2023 5:59 PM;6:04 PM;12.54;Unchecked;0;Unchecked;Unchecked;Unchecked
929;11/6/2023;11/6/2023 6:02 PM;6:08 PM;14.61;Unchecked;1;Unchecked;Unchecked;Checked
1170;11/6/2023;11/6/2023 6:07 PM;6:11 PM;8.55;Unchecked;0;Unchecked;Unchecked;Unchecked
628;11/6/2023;11/6/2023 6:08 PM;6:15 PM;18.56;Unchecked;0;Unchecked;Unchecked;Unchecked
1501;11/6/2023;11/6/2023 6:12 PM;6:17 PM;12.88;Unchecked;0;Unchecked;Unchecked;Unchecked
1475;11/6/2023;11/6/2023 6:15 PM;6:20 PM;17.52;Unchecked;0;Unchecked;Unchecked;Unchecked
1321;11/6/2023;11/6/2023 6:16 PM;6:20 PM;17.37;Unchecked;0;Unchecked;Unchecked;Unchecked
1487;11/6/2023;11/6/2023 6:21 PM;6:27 PM;12.93;Unchecked;0;Unchecked;Unchecked;Unchecked
922;11/6/2023;11/6/2023 6:22 PM;6:27 PM;13.14;Unchecked;0;Unchecked;Unchecked;Unchecked
1171;11/6/2023;11/6/2023 6:22 PM;6:27 PM;16.39;Unchecked;0;Unchecked;Unchecked;Unchecked
1480;11/6/2023;11/6/2023 6:18 PM;6:28 PM;14.35;Unchecked;0;Unchecked;Unchecked;Unchecked
1406;11/6/2023;11/6/2023 6:29 PM;6:33 PM;9.70;Unchecked;0;Unchecked;Unchecked;Unchecked
1449;11/6/2023;11/6/2023 6:29 PM;6:34 PM;15.79;Unchecked;0;Unchecked;Unchecked;Unchecked
1212;11/6/2023;11/6/2023 6:28 PM;6:34 PM;15.99;Unchecked;0;Unchecked;Unchecked;Unchecked
1098;11/6/2023;11/6/2023 6:30 PM;6:38 PM;18.25;Unchecked;0;Unchecked;Unchecked;Unchecked
1089;11/6/2023;11/6/2023 6:35 PM;6:39 PM;9.38;Unchecked;0;Unchecked;Unchecked;Unchecked
1376;11/6/2023;11/6/2023 6:34 PM;6:39 PM;12.43;Unchecked;0;Unchecked;Unchecked;Unchecked
1405;11/6/2023;11/6/2023 6:36 PM;6:42 PM;14.29;Unchecked;0;Unchecked;Unchecked;Unchecked
935;11/6/2023;11/6/2023 6:39 PM;6:43 PM;9.31;Unchecked;0;Unchecked;Unchecked;Unchecked
1223;11/6/2023;11/6/2023 6:40 PM;6:45 PM;11.30;Unchecked;0;Unchecked;Unchecked;Unchecked
1305;11/6/2023;11/6/2023 6:40 PM;6:47 PM;13.50;Unchecked;0;Unchecked;Unchecked;Unchecked
896;11/6/2023;11/6/2023 6:45 PM;6:50 PM;6.78;Unchecked;0;Unchecked;Unchecked;Unchecked
1264;11/6/2023;11/6/2023 6:48 PM;6:52 PM;13.28;Unchecked;0;Unchecked;Unchecked;Unchecked
1312;11/6/2023;11/6/2023 6:42 PM;6:52 PM;22.66;Unchecked;0;Unchecked;Unchecked;Unchecked
1343;11/6/2023;11/6/2023 6:45 PM;6:52 PM;19.39;Unchecked;0;Unchecked;Unchecked;Unchecked
1172;11/6/2023;11/6/2023 6:51 PM;6:55 PM;10.73;Unchecked;0;Unchecked;Unchecked;Unchecked
1388;11/6/2023;11/6/2023 6:53 PM;7:01 PM;20.37;Unchecked;0;Unchecked;Unchecked;Unchecked
1216;11/6/2023;11/6/2023 6:53 PM;7:01 PM;21.12;Unchecked;0;Unchecked;Unchecked;Unchecked
1100;11/6/2023;11/6/2023 6:53 PM;7:01 PM;21.06;Unchecked;0;Unchecked;Unchecked;Unchecked
897;11/6/2023;11/6/2023 6:56 PM;7:04 PM;15.83;Unchecked;0;Unchecked;Unchecked;Unchecked
1354;11/6/2023;11/6/2023 7:01 PM;7:07 PM;14.32;Unchecked;0;Unchecked;Unchecked;Unchecked
1153;11/6/2023;11/6/2023 7:02 PM;7:07 PM;12.99;Unchecked;0;Unchecked;Unchecked;Unchecked
1382;11/6/2023;11/6/2023 7:02 PM;7:07 PM;18.66;Unchecked;0;Unchecked;Unchecked;Unchecked
1283;11/6/2023;11/6/2023 7:05 PM;7:10 PM;13.35;Unchecked;0;Unchecked;Unchecked;Unchecked
1279;11/6/2023;11/6/2023 7:08 PM;7:14 PM;22.04;Unchecked;0;Unchecked;Unchecked;Unchecked
764;11/6/2023;11/6/2023 7:07 PM;7:14 PM;15.31;Unchecked;0;Unchecked;Unchecked;Unchecked
1284;11/6/2023;11/6/2023 7:08 PM;7:15 PM;17.97;Unchecked;0;Unchecked;Unchecked;Unchecked
981;11/6/2023;11/6/2023 7:11 PM;7:15 PM;11.32;Unchecked;0;Unchecked;Unchecked;Unchecked
1160;11/6/2023;11/6/2023 7:16 PM;7:20 PM;6.51;Unchecked;0;Unchecked;Unchecked;Unchecked
1102;11/6/2023;11/6/2023 7:17 PM;7:22 PM;9.70;Unchecked;0;Unchecked;Unchecked;Unchecked
1334;11/6/2023;11/6/2023 7:15 PM;7:26 PM;20.30;Unchecked;0;Unchecked;Unchecked;Unchecked
807;11/6/2023;11/6/2023 7:17 PM;7:27 PM;20.12;Unchecked;0;Unchecked;Unchecked;Unchecked
1091;11/6/2023;11/6/2023 7:22 PM;7:30 PM;12.87;Unchecked;1;Checked;Unchecked;Unchecked
1272;11/6/2023;11/6/2023 7:21 PM;7:30 PM;21.16;Unchecked;0;Unchecked;Unchecked;Unchecked
1319;11/6/2023;11/6/2023 7:30 PM;7:35 PM;12.14;Unchecked;0;Unchecked;Unchecked;Unchecked
1359;11/6/2023;11/6/2023 7:29 PM;7:36 PM;15.18;Unchecked;0;Unchecked;Unchecked;Unchecked
1246;11/6/2023;11/6/2023 7:31 PM;7:36 PM;11.90;Unchecked;0;Unchecked;Unchecked;Unchecked
1197;11/6/2023;11/6/2023 7:31 PM;7:39 PM;20.36;Unchecked;0;Unchecked;Unchecked;Unchecked
1404;11/6/2023;11/6/2023 7:36 PM;7:40 PM;6.83;Unchecked;0;Unchecked;Unchecked;Unchecked
627;11/6/2023;11/6/2023 7:35 PM;7:42 PM;26.63;Unchecked;0;Unchecked;Unchecked;Unchecked
1363;11/6/2023;11/6/2023 7:40 PM;7:44 PM;9.67;Unchecked;0;Unchecked;Unchecked;Unchecked
1255;11/6/2023;11/6/2023 7:39 PM;7:46 PM;19.30;Unchecked;0;Unchecked;Unchecked;Unchecked
1274;11/6/2023;11/6/2023 7:43 PM;7:50 PM;17.72;Unchecked;0;Unchecked;Unchecked;Unchecked
1457;11/6/2023;11/6/2023 7:46 PM;7:52 PM;11.88;Unchecked;0;Unchecked;Unchecked;Unchecked
973;11/6/2023;11/6/2023 7:41 PM;7:52 PM;30.32;Unchecked;0;Unchecked;Unchecked;Unchecked
1235;11/6/2023;11/6/2023 7:47 PM;7:55 PM;15.95;Unchecked;0;Unchecked;Unchecked;Unchecked
837;11/6/2023;11/6/2023 7:50 PM;7:56 PM;16.79;Unchecked;0;Unchecked;Unchecked;Unchecked
1407;11/6/2023;11/6/2023 7:53 PM;7:59 PM;11.32;Unchecked;0;Unchecked;Unchecked;Unchecked
1398;11/6/2023;11/6/2023 7:53 PM;8:00 PM;15.38;Unchecked;0;Unchecked;Unchecked;Unchecked
842;11/6/2023;11/6/2023 7:56 PM;8:02 PM;16.36;Unchecked;0;Unchecked;Unchecked;Unchecked
1286;11/6/2023;11/6/2023 7:57 PM;8:03 PM;14.43;Unchecked;0;Unchecked;Unchecked;Unchecked
